datetime,open,high,low,close,volume
2026-02-17 04:00:00,1.36438,1.36452,1.36418,1.36419,0
2026-02-17 04:15:00,1.3642,1.36432,1.36389,1.36398,0
2026-02-17 04:30:00,1.36399,1.36401,1.36377,1.36388,0
2026-02-17 04:45:00,1.36387,1.36391,1.36371,1.36382,0
2026-02-17 05:00:00,1.36382,1.36448,1.3638,1.36447,0
2026-02-17 05:15:00,1.36448,1.3648,1.36442,1.36443,0
2026-02-17 05:30:00,1.36442,1.36471,1.36418,1.36436,0
2026-02-17 05:45:00,1.36435,1.36439,1.36409,1.36409,0
2026-02-17 06:00:00,1.36409,1.36409,1.36383,1.36393,0
2026-02-17 06:15:00,1.36393,1.36409,1.36388,1.36401,0
2026-02-17 06:30:00,1.36401,1.3641,1.36389,1.36396,0
2026-02-17 06:45:00,1.36397,1.36408,1.36387,1.36398,0
2026-02-17 07:00:00,1.36398,1.3649,1.36398,1.36488,0
2026-02-17 07:15:00,1.36488,1.36527,1.36487,1.3652,0
2026-02-17 07:30:00,1.3652,1.36532,1.36446,1.36455,0
2026-02-17 07:45:00,1.36457,1.36498,1.36454,1.36481,0
2026-02-17 08:00:00,1.36481,1.36491,1.36403,1.36456,0
2026-02-17 08:15:00,1.36456,1.36464,1.36419,1.36419,0
2026-02-17 08:30:00,1.36419,1.3649,1.36419,1.36461,0
2026-02-17 08:45:00,1.36461,1.36488,1.36434,1.36469,0
2026-02-17 09:00:00,1.36468,1.36489,1.36449,1.36484,0
2026-02-17 09:15:00,1.36483,1.36484,1.36426,1.36434,0
2026-02-17 09:30:00,1.36434,1.36474,1.36417,1.36471,0
2026-02-17 09:45:00,1.3647,1.36479,1.36437,1.3644,0
2026-02-17 10:00:00,1.3644,1.36455,1.36377,1.36417,0
2026-02-17 10:15:00,1.36418,1.36456,1.36408,1.36447,0
2026-02-17 10:30:00,1.36447,1.36456,1.36409,1.36436,0
2026-02-17 10:45:00,1.36436,1.36481,1.36418,1.36434,0
2026-02-17 11:00:00,1.36433,1.36444,1.36396,1.36397,0
2026-02-17 11:15:00,1.36392,1.36408,1.36371,1.36371,0
2026-02-17 11:30:00,1.36371,1.36433,1.36371,1.36424,0
2026-02-17 11:45:00,1.36424,1.36483,1.36415,1.36461,0
2026-02-17 12:00:00,1.36461,1.36494,1.36433,1.36442,0
2026-02-17 12:15:00,1.36442,1.36488,1.36429,1.36473,0
2026-02-17 12:30:00,1.36473,1.36502,1.36465,1.36501,0
2026-02-17 12:45:00,1.36501,1.3655,1.36489,1.36522,0
2026-02-17 13:00:00,1.36522,1.36559,1.36484,1.36539,0
2026-02-17 13:15:00,1.36539,1.36594,1.36505,1.36542,0
2026-02-17 13:30:00,1.36542,1.36699,1.36542,1.36687,0
2026-02-17 13:45:00,1.36687,1.36713,1.36639,1.36711,0
2026-02-17 14:00:00,1.36713,1.36755,1.36612,1.36695,0
2026-02-17 14:15:00,1.36695,1.36758,1.36655,1.36732,0
2026-02-17 14:30:00,1.36728,1.36767,1.36627,1.36707,0
2026-02-17 14:45:00,1.36707,1.36794,1.36669,1.3678,0
2026-02-17 15:00:00,1.36779,1.36847,1.36713,1.368,0
2026-02-17 15:15:00,1.368,1.36897,1.36726,1.36892,0
2026-02-17 15:30:00,1.36893,1.36929,1.36844,1.36883,0
2026-02-17 15:45:00,1.36883,1.36901,1.36816,1.36842,0
2026-02-17 16:00:00,1.36843,1.36843,1.36637,1.36666,0
2026-02-17 16:15:00,1.36666,1.36666,1.36503,1.36562,0
2026-02-17 16:30:00,1.36562,1.36586,1.36529,1.36554,0
2026-02-17 16:45:00,1.36551,1.36578,1.36519,1.36534,0
2026-02-17 17:00:00,1.36534,1.36603,1.36525,1.36567,0
2026-02-17 17:15:00,1.36567,1.36585,1.36507,1.36508,0
2026-02-17 17:30:00,1.36506,1.3658,1.36463,1.3657,0
2026-02-17 17:45:00,1.3657,1.36589,1.36478,1.36486,0
2026-02-17 18:00:00,1.36486,1.36508,1.36455,1.36469,0
2026-02-17 18:15:00,1.36469,1.36472,1.36407,1.36414,0
2026-02-17 18:30:00,1.36413,1.36446,1.36383,1.36391,0
2026-02-17 18:45:00,1.36392,1.36394,1.36351,1.36389,0
2026-02-17 19:00:00,1.36389,1.36398,1.36363,1.36396,0
2026-02-17 19:15:00,1.36397,1.36435,1.36395,1.36433,0
2026-02-17 19:30:00,1.36432,1.36443,1.36389,1.36391,0
2026-02-17 19:45:00,1.36391,1.36401,1.36365,1.3638,0
2026-02-17 20:00:00,1.36385,1.36409,1.36358,1.36387,0
2026-02-17 20:15:00,1.36387,1.3641,1.36386,1.36389,0
2026-02-17 20:30:00,1.36389,1.36395,1.36368,1.36391,0
2026-02-17 20:45:00,1.36391,1.36409,1.36371,1.36383,0
