datetime,open,high,low,close,volume
2026-02-17 04:00:00,0.6027,0.60287,0.60259,0.60285,0
2026-02-17 04:15:00,0.60285,0.60306,0.60277,0.60303,0
2026-02-17 04:30:00,0.60303,0.60337,0.60295,0.6033,0
2026-02-17 04:45:00,0.6033,0.60371,0.60329,0.60366,0
2026-02-17 05:00:00,0.60367,0.60369,0.60332,0.60332,0
2026-02-17 05:15:00,0.60332,0.60335,0.60286,0.60335,0
2026-02-17 05:30:00,0.60335,0.60338,0.603,0.60309,0
2026-02-17 05:45:00,0.6031,0.60327,0.60299,0.6032,0
2026-02-17 06:00:00,0.6032,0.60362,0.6032,0.6036,0
2026-02-17 06:15:00,0.60361,0.60362,0.60345,0.60353,0
2026-02-17 06:30:00,0.60353,0.60393,0.60348,0.6039,0
2026-02-17 06:45:00,0.60391,0.60392,0.60365,0.60367,0
2026-02-17 07:00:00,0.60367,0.60374,0.60311,0.60326,0
2026-02-17 07:15:00,0.60326,0.60331,0.60261,0.60264,0
2026-02-17 07:30:00,0.60264,0.6031,0.60244,0.60273,0
2026-02-17 07:45:00,0.60271,0.60285,0.60238,0.60282,0
2026-02-17 08:00:00,0.60282,0.60329,0.60275,0.60293,0
2026-02-17 08:15:00,0.60294,0.60344,0.60293,0.60342,0
2026-02-17 08:30:00,0.60342,0.60364,0.60329,0.60356,0
2026-02-17 08:45:00,0.60355,0.60377,0.60336,0.6035,0
2026-02-17 09:00:00,0.60349,0.60376,0.60348,0.60363,0
2026-02-17 09:15:00,0.60363,0.60388,0.60358,0.60382,0
2026-02-17 09:30:00,0.60382,0.60412,0.60376,0.60398,0
2026-02-17 09:45:00,0.60398,0.60425,0.60392,0.60423,0
2026-02-17 10:00:00,0.60423,0.60483,0.60412,0.6044,0
2026-02-17 10:15:00,0.6044,0.60484,0.6044,0.60463,0
2026-02-17 10:30:00,0.60463,0.605,0.60447,0.60474,0
2026-02-17 10:45:00,0.60474,0.60493,0.60432,0.60475,0
2026-02-17 11:00:00,0.60476,0.605,0.60449,0.60465,0
2026-02-17 11:15:00,0.60465,0.60484,0.60438,0.60482,0
2026-02-17 11:30:00,0.60482,0.60486,0.60429,0.6043,0
2026-02-17 11:45:00,0.60431,0.60433,0.60369,0.6039,0
2026-02-17 12:00:00,0.60391,0.60419,0.60366,0.60411,0
2026-02-17 12:15:00,0.6041,0.60413,0.6035,0.60357,0
2026-02-17 12:30:00,0.60357,0.60358,0.60331,0.60331,0
