datetime,open,high,low,close,volume
2025-07-28 00:00:00,0.65717,0.65812,0.65713,0.65812,0
2025-07-28 01:00:00,0.65812,0.65858,0.65676,0.65694,0
2025-07-28 02:00:00,0.65695,0.65769,0.65674,0.65742,0
2025-07-28 03:00:00,0.65742,0.65754,0.65663,0.65681,0
2025-07-28 04:00:00,0.65681,0.65694,0.65626,0.65666,0
2025-07-28 05:00:00,0.65666,0.65677,0.65608,0.6564,0
2025-07-28 06:00:00,0.6564,0.65647,0.65464,0.65499,0
2025-07-28 07:00:00,0.65499,0.65528,0.65233,0.65241,0
2025-07-28 08:00:00,0.65241,0.65284,0.65161,0.65226,0
2025-07-28 09:00:00,0.65227,0.65288,0.65204,0.65254,0
2025-07-28 10:00:00,0.65253,0.65336,0.65243,0.65265,0
2025-07-28 11:00:00,0.65265,0.65313,0.65222,0.65295,0
2025-07-28 12:00:00,0.65295,0.65341,0.65256,0.65341,0
2025-07-28 13:00:00,0.6534,0.65369,0.65158,0.65173,0
2025-07-28 14:00:00,0.65173,0.65319,0.65167,0.6528,0
2025-07-28 15:00:00,0.6528,0.65286,0.65162,0.65175,0
2025-07-28 16:00:00,0.65174,0.65186,0.65134,0.65167,0
2025-07-28 17:00:00,0.65167,0.65189,0.65133,0.65144,0
2025-07-28 18:00:00,0.65144,0.6518,0.65132,0.65164,0
2025-07-28 19:00:00,0.65164,0.65215,0.65148,0.65215,0
2025-07-28 20:00:00,0.65211,0.65225,0.65189,0.65211,0
2025-07-28 21:00:00,0.65211,0.65246,0.65173,0.65238,0
2025-07-28 22:00:00,0.65238,0.65249,0.65213,0.65249,0
2025-07-28 23:00:00,0.65249,0.65257,0.6521,0.65218,0
2025-07-29 00:00:00,0.6522,0.6522,0.65116,0.65135,0
2025-07-29 01:00:00,0.65135,0.65252,0.65132,0.65217,0
2025-07-29 02:00:00,0.65217,0.653,0.65209,0.6528,0
2025-07-29 03:00:00,0.65283,0.6529,0.65174,0.65199,0
2025-07-29 04:00:00,0.65199,0.65245,0.65172,0.65236,0
2025-07-29 05:00:00,0.65236,0.65267,0.65216,0.65245,0
2025-07-29 06:00:00,0.65249,0.65288,0.6504,0.65044,0
2025-07-29 07:00:00,0.65048,0.65083,0.64989,0.65042,0
2025-07-29 08:00:00,0.65042,0.65156,0.65,0.65145,0
2025-07-29 09:00:00,0.65145,0.65197,0.65127,0.65137,0
2025-07-29 10:00:00,0.65137,0.65179,0.65095,0.651,0
2025-07-29 11:00:00,0.651,0.65101,0.64968,0.64984,0
2025-07-29 12:00:00,0.64987,0.65028,0.64962,0.6499,0
2025-07-29 13:00:00,0.64984,0.651,0.6497,0.65088,0
2025-07-29 14:00:00,0.65089,0.65107,0.6497,0.65078,0
2025-07-29 15:00:00,0.65075,0.65117,0.65036,0.65074,0
2025-07-29 16:00:00,0.65074,0.65135,0.6506,0.65102,0
2025-07-29 17:00:00,0.65101,0.65187,0.65093,0.65122,0
2025-07-29 18:00:00,0.65122,0.65165,0.65104,0.65161,0
2025-07-29 19:00:00,0.65161,0.65171,0.65121,0.65131,0
2025-07-29 20:00:00,0.65136,0.65151,0.65096,0.651,0
2025-07-29 21:00:00,0.65093,0.65142,0.65093,0.65127,0
2025-07-29 22:00:00,0.65127,0.65143,0.65115,0.65123,0
2025-07-29 23:00:00,0.65123,0.65134,0.65094,0.65133,0
2025-07-30 00:00:00,0.65133,0.65261,0.65133,0.65255,0
2025-07-30 01:00:00,0.65255,0.65289,0.65027,0.65165,0
2025-07-30 02:00:00,0.65166,0.65211,0.65137,0.65191,0
2025-07-30 03:00:00,0.65192,0.65229,0.65151,0.65187,0
2025-07-30 04:00:00,0.65187,0.65197,0.65104,0.65112,0
2025-07-30 05:00:00,0.65113,0.65172,0.65072,0.65124,0
2025-07-30 06:00:00,0.65123,0.65147,0.6507,0.65107,0
2025-07-30 07:00:00,0.65107,0.65134,0.65019,0.65021,0
2025-07-30 08:00:00,0.65021,0.65046,0.64967,0.65014,0
2025-07-30 09:00:00,0.65014,0.65036,0.64959,0.65001,0
2025-07-30 10:00:00,0.65001,0.65008,0.64906,0.64912,0
