datetime,open,high,low,close,volume
2026-02-17 04:00:00,0.70551,0.70581,0.70545,0.70576,0
2026-02-17 04:15:00,0.70576,0.70597,0.70562,0.70596,0
2026-02-17 04:30:00,0.70597,0.70644,0.70592,0.70633,0
2026-02-17 04:45:00,0.70635,0.70682,0.70634,0.70681,0
2026-02-17 05:00:00,0.70681,0.70693,0.70638,0.70638,0
2026-02-17 05:15:00,0.70639,0.70642,0.7056,0.7062,0
2026-02-17 05:30:00,0.7062,0.70626,0.70579,0.70597,0
2026-02-17 05:45:00,0.70597,0.70621,0.70581,0.70614,0
2026-02-17 06:00:00,0.70614,0.70672,0.70614,0.70661,0
2026-02-17 06:15:00,0.70662,0.70666,0.70638,0.70646,0
2026-02-17 06:30:00,0.70646,0.70685,0.70637,0.70677,0
2026-02-17 06:45:00,0.70679,0.70686,0.70669,0.70672,0
2026-02-17 07:00:00,0.70673,0.70677,0.70604,0.70615,0
2026-02-17 07:15:00,0.70614,0.70619,0.70568,0.70574,0
2026-02-17 07:30:00,0.70574,0.70656,0.70545,0.70641,0
2026-02-17 07:45:00,0.70641,0.70646,0.70601,0.70644,0
2026-02-17 08:00:00,0.70644,0.70698,0.70639,0.70659,0
2026-02-17 08:15:00,0.70655,0.70687,0.70644,0.70683,0
2026-02-17 08:30:00,0.70683,0.70695,0.70635,0.70669,0
2026-02-17 08:45:00,0.7067,0.70693,0.70637,0.70674,0
2026-02-17 09:00:00,0.70674,0.70705,0.70664,0.70682,0
2026-02-17 09:15:00,0.70684,0.70726,0.70676,0.70709,0
2026-02-17 09:30:00,0.70711,0.70735,0.70695,0.70701,0
2026-02-17 09:45:00,0.707,0.7073,0.70685,0.70728,0
2026-02-17 10:00:00,0.70728,0.70768,0.70711,0.70715,0
2026-02-17 10:15:00,0.70714,0.70747,0.70709,0.70709,0
2026-02-17 10:30:00,0.70708,0.7074,0.70678,0.70703,0
2026-02-17 10:45:00,0.70703,0.70706,0.70643,0.7065,0
2026-02-17 11:00:00,0.7065,0.70686,0.70645,0.70667,0
2026-02-17 11:15:00,0.70667,0.70687,0.70631,0.70686,0
2026-02-17 11:30:00,0.70686,0.70694,0.70618,0.7064,0
2026-02-17 11:45:00,0.70641,0.70646,0.70593,0.70617,0
2026-02-17 12:00:00,0.70618,0.70661,0.70588,0.70659,0
2026-02-17 12:15:00,0.70658,0.70665,0.70599,0.7061,0
2026-02-17 12:30:00,0.7061,0.7061,0.70573,0.70575,0
2026-02-17 12:45:00,0.70576,0.7058,0.70529,0.70543,0
2026-02-17 13:00:00,0.70543,0.70557,0.70484,0.70492,0
2026-02-17 13:15:00,0.70492,0.70518,0.7043,0.70499,0
2026-02-17 13:30:00,0.70499,0.70504,0.70426,0.70438,0
2026-02-17 13:45:00,0.70438,0.70596,0.70431,0.70455,0
2026-02-17 14:00:00,0.7045,0.70545,0.70422,0.70463,0
2026-02-17 14:15:00,0.70463,0.70513,0.70438,0.70486,0
2026-02-17 14:30:00,0.70489,0.70596,0.70469,0.7048,0
2026-02-17 14:45:00,0.70482,0.7051,0.70372,0.7038,0
2026-02-17 15:00:00,0.70383,0.70481,0.70316,0.70325,0
2026-02-17 15:15:00,0.70325,0.70432,0.70293,0.70312,0
2026-02-17 15:30:00,0.7031,0.70366,0.70285,0.70366,0
