datetime,open,high,low,close,volume
2026-02-17 03:54:36,4957.69,4960.48,4955.99,4956.93,0
2026-02-17 04:00:00,4956.93,4956.93,4946.84,4952.28,0
2026-02-17 04:10:12,4949.94,4953.8,4949.94,4952.28,0
2026-02-17 04:15:00,4952.28,4960.41,4950.69,4959.8,0
2026-02-17 04:30:00,4959.81,4960.3,4950.65,4952.47,0
2026-02-17 04:45:00,4952.47,4953.88,4949.72,4953.36,0
2026-02-17 05:00:00,4953.05,4954.32,4927.47,4928.09,0
2026-02-17 05:15:00,4928.16,4928.33,4889.47,4900.96,0
2026-02-17 05:30:00,4900.8,4901.96,4861.0,4879.72,0
2026-02-17 05:45:00,4879.81,4897.12,4874.67,4888.76,0
2026-02-17 06:00:00,4889.04,4894.43,4888.45,4891.35,0
2026-02-17 06:15:00,4891.63,4901.34,4886.9,4894.89,0
2026-02-17 06:30:00,4894.8,4914.25,4892.41,4909.04,0
2026-02-17 06:45:00,4909.0,4913.89,4899.74,4910.41,0
2026-02-17 07:00:00,4910.46,4913.06,4904.22,4906.88,0
2026-02-17 07:15:00,4906.85,4916.59,4905.92,4908.25,0
2026-02-17 07:30:00,4908.24,4921.19,4904.24,4917.64,0
2026-02-17 07:45:00,4917.65,4922.01,4915.2,4917.37,0
2026-02-17 08:00:00,4917.12,4930.36,4916.75,4927.73,0
2026-02-17 08:15:00,4927.73,4929.18,4919.44,4920.17,0
2026-02-17 08:30:00,4920.19,4925.69,4916.74,4918.1,0
2026-02-17 08:45:00,4918.1,4925.49,4918.03,4921.25,0
2026-02-17 09:00:00,4920.92,4928.8,4920.26,4921.89,0
2026-02-17 09:15:00,4921.91,4924.02,4918.41,4919.03,0
2026-02-17 09:30:00,4919.12,4924.47,4916.8,4921.12,0
2026-02-17 09:45:00,4921.08,4931.13,4913.77,4926.11,0
2026-02-17 10:00:00,4926.11,4939.4,4923.97,4936.53,0
2026-02-17 10:15:00,4936.38,4937.61,4928.4,4928.4,0
2026-02-17 10:30:00,4928.21,4928.21,4920.39,4921.88,0
2026-02-17 10:45:00,4921.87,4922.92,4908.17,4913.35,0
2026-02-17 11:00:00,4913.36,4926.89,4913.36,4926.31,0
2026-02-17 11:15:00,4926.31,4930.68,4925.06,4927.97,0
2026-02-17 11:30:00,4927.95,4930.18,4922.4,4928.0,0
2026-02-17 11:45:00,4928.03,4930.89,4921.7,4929.79,0
2026-02-17 12:00:00,4929.48,4938.59,4928.51,4933.85,0
2026-02-17 12:15:00,4933.81,4944.13,4933.81,4943.03,0
2026-02-17 12:30:00,4943.01,4943.87,4933.67,4937.45,0
2026-02-17 12:45:00,4937.47,4937.72,4929.54,4932.14,0
2026-02-17 13:00:00,4932.2,4933.36,4918.79,4922.08,0
2026-02-17 13:15:00,4922.24,4922.94,4912.35,4920.18,0
2026-02-17 13:30:00,4919.99,4922.5,4908.05,4921.73,0
2026-02-17 13:45:00,4921.8,4924.39,4870.88,4872.66,0
2026-02-17 14:00:00,4870.91,4899.57,4844.29,4897.21,0
2026-02-17 14:15:00,4896.36,4904.24,4890.32,4898.31,0
2026-02-17 14:30:00,4898.26,4907.05,4867.57,4870.25,0
2026-02-17 14:45:00,4870.28,4880.77,4856.5,4863.5,0
2026-02-17 15:00:00,4863.5,4872.69,4849.82,4857.42,0
2026-02-17 15:15:00,4857.37,4876.42,4854.09,4862.82,0
2026-02-17 15:30:00,4861.64,4872.55,4852.95,4868.25,0
2026-02-17 15:45:00,4868.33,4882.25,4861.93,4878.74,0
2026-02-17 16:00:00,4878.54,4893.1,4876.91,4883.9,0
2026-02-17 16:15:00,4883.58,4891.41,4881.04,4883.75,0
2026-02-17 16:30:00,4883.8,4887.2,4874.18,4877.74,0
2026-02-17 16:45:00,4877.47,4883.19,4868.94,4869.43,0
2026-02-17 17:00:00,4869.34,4871.31,4850.51,4855.37,0
2026-02-17 17:15:00,4855.41,4865.28,4855.19,4865.27,0
2026-02-17 17:30:00,4864.96,4868.6,4859.86,4860.01,0
2026-02-17 17:45:00,4860.01,4867.84,4854.32,4865.35,0
2026-02-17 18:00:00,4865.36,4871.83,4862.75,4867.13,0
2026-02-17 18:15:00,4867.28,4890.11,4867.28,4886.31,0
2026-02-17 18:30:00,4887.14,4895.64,4880.3,4889.57,0
2026-02-17 18:45:00,4889.54,4910.2,4885.8,4898.95,0
2026-02-17 19:00:00,4899.03,4901.0,4893.31,4893.82,0
2026-02-17 19:15:00,4893.86,4898.05,4881.99,4883.24,0
2026-02-17 19:30:00,4883.51,4887.88,4877.56,4884.62,0
2026-02-17 19:45:00,4884.62,4885.77,4880.3,4880.9,0
2026-02-17 20:00:00,4880.52,4882.45,4874.59,4879.85,0
2026-02-17 20:15:00,4879.9,4880.01,4873.53,4877.88,0
2026-02-17 20:30:00,4877.86,4883.33,4874.19,4878.78,0
2026-02-17 20:45:00,4878.74,4884.14,4876.72,4878.45,0
2026-02-17 21:00:00,4877.4,4884.45,4875.34,4881.04,0
2026-02-17 21:15:00,4881.04,4886.48,4878.05,4880.52,0
2026-02-17 21:30:00,4880.53,4881.85,4878.72,4879.71,0
2026-02-17 21:45:00,4879.68,4879.97,4876.9,4877.9,0
2026-02-17 23:00:00,4877.23,4883.57,4862.73,4882.83,0
2026-02-17 23:15:00,4882.88,4884.65,4868.36,4877.78,0
2026-02-17 23:30:00,4877.79,4883.36,4866.41,4876.77,0
2026-02-17 23:45:00,4876.54,4876.82,4854.38,4859.33,0
2026-02-18 00:00:00,4859.32,4869.87,4858.65,4864.21,0
2026-02-18 00:15:00,4864.18,4872.31,4858.69,4870.1,0
2026-02-18 00:30:00,4870.16,4881.96,4868.02,4878.24,0
2026-02-18 00:45:00,4878.29,4882.2,4872.68,4875.12,0
2026-02-18 01:00:00,4875.03,4891.35,4874.83,4886.84,0
2026-02-18 01:15:00,4886.89,4891.36,4882.05,4887.14,0
2026-02-18 01:30:00,4887.11,4892.63,4884.58,4886.08,0
2026-02-18 01:45:00,4886.11,4892.76,4883.36,4889.94,0
2026-02-18 02:00:00,4890.1,4901.45,4886.65,4898.68,0
2026-02-18 02:15:00,4898.67,4904.27,4895.49,4901.02,0
2026-02-18 02:30:00,4901.13,4906.51,4900.89,4904.86,0
2026-02-18 02:45:00,4904.86,4907.37,4903.25,4905.07,0
2026-02-18 03:00:00,4905.37,4915.93,4904.28,4912.33,0
2026-02-18 03:15:00,4912.78,4919.85,4912.78,4919.31,0
2026-02-18 03:30:00,4919.41,4920.66,4916.78,4918.84,0
2026-02-18 03:45:00,4918.81,4922.18,4917.99,4920.79,0
2026-02-18 04:00:00,4920.87,4931.07,4918.52,4928.74,0
2026-02-18 04:15:00,4928.7,4933.5,4924.99,4932.99,0
2026-02-18 04:30:00,4933.16,4936.84,4931.62,4933.4,0
2026-02-18 04:45:00,4933.4,4939.56,4932.52,4934.08,0
2026-02-18 05:00:00,4934.09,4938.55,4930.09,4933.24,0
2026-02-18 05:15:00,4933.22,4939.39,4931.86,4935.35,0
2026-02-18 05:30:00,4935.42,4939.92,4934.74,4934.9,0
2026-02-18 05:45:00,4934.9,4938.76,4933.3,4933.34,0
2026-02-18 06:00:00,4933.44,4934.2,4926.25,4926.96,0
2026-02-18 06:15:00,4927.17,4932.54,4925.39,4930.55,0
2026-02-18 06:30:00,4930.51,4932.78,4927.02,4931.07,0
2026-02-18 06:45:00,4931.08,4936.04,4930.85,4930.9,0
2026-02-18 07:00:00,4930.9,4942.18,4930.18,4938.64,0
2026-02-18 07:15:00,4938.54,4941.35,4932.87,4939.48,0
2026-02-18 07:30:00,4939.25,4940.63,4933.89,4934.42,0
2026-02-18 07:45:00,4934.22,4935.5,4929.27,4930.36,0
2026-02-18 08:00:00,4930.33,4932.37,4927.02,4929.43,0
2026-02-18 08:15:00,4929.48,4929.49,4923.5,4926.06,0
2026-02-18 08:30:00,4926.07,4926.91,4920.03,4921.3,0
2026-02-18 08:45:00,4921.37,4922.84,4917.16,4917.52,0
2026-02-18 09:00:00,4917.36,4920.63,4913.21,4916.93,0
2026-02-18 09:15:00,4916.93,4923.16,4913.26,4921.43,0
2026-02-18 09:30:00,4921.43,4923.1,4916.48,4920.77,0
2026-02-18 09:45:00,4920.74,4922.3,4916.52,4917.45,0
2026-02-18 10:00:00,4917.44,4924.45,4917.19,4920.14,0
2026-02-18 10:15:00,4920.27,4924.63,4918.25,4921.57,0
2026-02-18 10:30:00,4921.63,4921.63,4909.97,4912.33,0
2026-02-18 10:45:00,4912.28,4916.84,4910.63,4914.6,0
2026-02-18 11:00:00,4914.6,4916.39,4912.69,4915.71,0
2026-02-18 11:15:00,4915.84,4917.73,4914.79,4915.51,0
2026-02-18 11:30:00,4915.51,4916.73,4911.43,4911.43,0
2026-02-18 11:45:00,4911.46,4916.09,4906.55,4913.12,0
2026-02-18 12:00:00,4913.1,4926.16,4912.34,4921.89,0
2026-02-18 12:15:00,4921.83,4929.35,4921.31,4921.32,0
2026-02-18 12:30:00,4921.24,4931.17,4918.02,4929.26,0
2026-02-18 12:45:00,4929.26,4946.99,4928.49,4942.82,0
2026-02-18 13:00:00,4943.11,4958.51,4943.11,4957.63,0
2026-02-18 13:15:00,4957.78,4959.44,4952.62,4956.2,0
2026-02-18 13:30:00,4956.45,4968.98,4952.44,4956.0,0
2026-02-18 13:45:00,4956.14,4956.78,4949.44,4954.52,0
2026-02-18 14:00:00,4954.56,4961.24,4952.57,4958.19,0
2026-02-18 14:15:00,4958.53,4963.59,4955.67,4960.95,0
2026-02-18 14:30:00,4960.92,4985.81,4955.82,4981.69,0
2026-02-18 14:45:00,4981.85,4994.03,4980.52,4992.1,0
2026-02-18 15:00:00,4991.76,5007.84,4991.76,5003.98,0
2026-02-18 15:15:00,5004.09,5008.77,5000.54,5004.57,0
2026-02-18 15:30:00,5004.78,5005.12,4997.44,5000.47,0
2026-02-18 15:45:00,5000.46,5000.46,4995.23,4998.08,0
2026-02-18 16:00:00,4998.03,5003.24,4997.02,4999.93,0
2026-02-18 16:15:00,4999.62,5000.16,4991.69,4997.18,0
2026-02-18 16:30:00,4997.06,5006.71,4994.72,5005.34,0
2026-02-18 16:45:00,5005.54,5010.88,4999.86,5000.49,0
2026-02-18 17:00:00,5000.56,5001.56,4996.38,4999.17,0
2026-02-18 17:15:00,4999.21,5000.56,4997.67,4999.48,0
2026-02-18 17:30:00,4999.47,5000.06,4993.7,4997.68,0
2026-02-18 17:45:00,4997.68,5000.78,4997.29,4998.91,0
2026-02-18 18:00:00,4999.2,5003.25,4997.9,4998.07,0
2026-02-18 18:15:00,4998.02,4999.29,4987.03,4988.4,0
2026-02-18 18:30:00,4988.3,4992.98,4980.78,4984.05,0
2026-02-18 18:45:00,4983.5,4987.76,4982.56,4987.58,0
2026-02-18 19:00:00,4987.41,4994.32,4984.4,4992.03,0
2026-02-18 19:15:00,4992.04,4995.43,4973.17,4978.99,0
2026-02-18 19:30:00,4978.88,4984.35,4973.17,4982.5,0
2026-02-18 19:45:00,4982.59,4984.44,4978.93,4980.56,0
2026-02-18 20:00:00,4980.65,4984.67,4975.73,4978.68,0
2026-02-18 20:15:00,4978.69,4981.15,4976.76,4978.02,0
2026-02-18 20:30:00,4977.81,4987.56,4977.02,4985.58,0
2026-02-18 20:45:00,4985.48,4986.11,4979.64,4985.58,0
2026-02-18 21:00:00,4985.04,4986.38,4980.73,4981.14,0
2026-02-18 21:15:00,4980.97,4984.29,4980.59,4981.65,0
2026-02-18 21:30:00,4981.65,4982.32,4978.8,4980.11,0
2026-02-18 21:45:00,4980.15,4980.58,4975.62,4977.54,0
2026-02-18 23:00:00,4975.45,4981.24,4963.62,4977.44,0
2026-02-18 23:15:00,4977.05,4984.18,4972.25,4982.28,0
2026-02-18 23:30:00,4982.29,4988.71,4980.79,4981.87,0
2026-02-18 23:45:00,4981.87,4982.97,4968.84,4976.23,0
2026-02-19 00:00:00,4976.14,4976.15,4961.68,4968.18,0
2026-02-19 00:15:00,4968.13,4972.01,4964.17,4967.33,0
2026-02-19 00:30:00,4967.39,4973.13,4965.14,4965.14,0
2026-02-19 00:45:00,4965.33,4966.01,4960.88,4961.57,0
2026-02-19 01:00:00,4961.5,4968.7,4960.99,4965.56,0
2026-02-19 01:15:00,4965.94,4967.28,4961.6,4964.35,0
2026-02-19 01:30:00,4964.37,4970.52,4962.03,4969.14,0
2026-02-19 01:45:00,4970.48,4975.68,4969.6,4973.34,0
2026-02-19 02:00:00,4973.19,4977.34,4971.1,4974.2,0
2026-02-19 02:15:00,4974.25,4974.85,4966.02,4972.88,0
2026-02-19 02:30:00,4972.87,4973.38,4968.86,4971.52,0
2026-02-19 02:45:00,4971.52,4973.22,4967.8,4968.25,0
2026-02-19 03:00:00,4968.28,4971.0,4966.39,4969.99,0
2026-02-19 03:15:00,4969.69,4971.87,4967.08,4969.78,0
2026-02-19 03:30:00,4969.78,4978.96,4969.78,4977.36,0
2026-02-19 03:45:00,4977.27,4983.14,4977.25,4981.75,0
2026-02-19 04:00:00,4981.75,4984.96,4978.63,4981.79,0
2026-02-19 04:15:00,4981.79,4983.39,4978.67,4980.05,0
2026-02-19 04:30:00,4980.04,4985.48,4979.57,4980.73,0
2026-02-19 04:45:00,4980.74,4985.39,4977.12,4984.45,0
2026-02-19 05:00:00,4984.44,4993.48,4984.43,4990.55,0
2026-02-19 05:15:00,4990.52,4990.55,4987.73,4989.26,0
2026-02-19 05:30:00,4989.29,4996.46,4989.07,4996.39,0
2026-02-19 05:45:00,4996.26,4998.72,4995.63,4997.05,0
2026-02-19 06:00:00,4997.08,4999.95,4996.89,4999.31,0
2026-02-19 06:15:00,4999.28,5002.43,4997.49,5001.72,0
2026-02-19 06:30:00,5001.55,5010.77,5001.19,5009.17,0
2026-02-19 06:45:00,5009.26,5019.87,5009.26,5018.37,0
2026-02-19 07:00:00,5018.42,5021.74,5017.3,5017.93,0
2026-02-19 07:15:00,5018.03,5019.98,5014.97,5018.03,0
2026-02-19 07:30:00,5018.0,5020.01,5014.92,5015.46,0
2026-02-19 07:45:00,5015.48,5016.73,5009.06,5010.3,0
2026-02-19 08:00:00,5010.44,5011.95,5006.48,5011.49,0
2026-02-19 08:15:00,5011.74,5015.02,5009.47,5014.88,0
2026-02-19 08:30:00,5014.88,5020.14,5010.72,5020.1,0
2026-02-19 08:45:00,5020.11,5021.9,5013.66,5017.24,0
2026-02-19 09:00:00,5017.24,5019.61,5015.99,5019.56,0
2026-02-19 09:15:00,5019.5,5020.4,4999.97,5000.71,0
2026-02-19 09:30:00,5000.68,5005.79,4993.65,5003.75,0
2026-02-19 09:45:00,5003.65,5005.31,4995.71,4995.82,0
2026-02-19 10:00:00,4995.84,4996.21,4983.71,4989.45,0
