datetime,open,high,low,close,volume
2025-07-28 00:00:00,0.79538,0.79541,0.79446,0.79493,0
2025-07-28 01:00:00,0.79492,0.79583,0.79455,0.79561,0
2025-07-28 02:00:00,0.79561,0.796,0.79528,0.7955,0
2025-07-28 03:00:00,0.79549,0.79565,0.79497,0.79499,0
2025-07-28 04:00:00,0.79498,0.79564,0.79488,0.79558,0
2025-07-28 05:00:00,0.79558,0.79618,0.79556,0.79611,0
2025-07-28 06:00:00,0.79611,0.79781,0.7958,0.79603,0
2025-07-28 07:00:00,0.79602,0.79903,0.79558,0.79892,0
2025-07-28 08:00:00,0.7989,0.79948,0.79789,0.7991,0
2025-07-28 09:00:00,0.7991,0.80055,0.79883,0.79998,0
2025-07-28 10:00:00,0.79999,0.80152,0.79975,0.80106,0
2025-07-28 11:00:00,0.80106,0.80169,0.80085,0.80112,0
2025-07-28 12:00:00,0.80112,0.8015,0.80028,0.80076,0
2025-07-28 13:00:00,0.80076,0.80283,0.80039,0.80237,0
2025-07-28 14:00:00,0.8024,0.8027,0.80009,0.80114,0
2025-07-28 15:00:00,0.80114,0.80265,0.80086,0.80255,0
2025-07-28 16:00:00,0.80255,0.80329,0.80245,0.80291,0
2025-07-28 17:00:00,0.8029,0.80311,0.80261,0.80291,0
2025-07-28 18:00:00,0.8029,0.80346,0.80277,0.80329,0
2025-07-28 19:00:00,0.80327,0.80356,0.80313,0.80318,0
2025-07-28 20:00:00,0.80327,0.80378,0.80324,0.80355,0
2025-07-28 21:00:00,0.80353,0.80353,0.80239,0.80326,0
2025-07-28 22:00:00,0.80324,0.8037,0.80324,0.80336,0
2025-07-28 23:00:00,0.80336,0.80384,0.80328,0.80328,0
2025-07-29 00:00:00,0.80328,0.80389,0.80317,0.80386,0
2025-07-29 01:00:00,0.80386,0.80389,0.80292,0.8033,0
2025-07-29 02:00:00,0.80329,0.80329,0.80251,0.80286,0
2025-07-29 03:00:00,0.80286,0.80371,0.80277,0.80367,0
2025-07-29 04:00:00,0.80366,0.80428,0.80357,0.80366,0
2025-07-29 05:00:00,0.80366,0.80426,0.80357,0.80414,0
2025-07-29 06:00:00,0.80414,0.80661,0.8038,0.80655,0
2025-07-29 07:00:00,0.80654,0.80716,0.80565,0.80574,0
2025-07-29 08:00:00,0.80574,0.80608,0.80502,0.80513,0
2025-07-29 09:00:00,0.80516,0.80564,0.80466,0.80496,0
2025-07-29 10:00:00,0.80495,0.80503,0.80375,0.8047,0
2025-07-29 11:00:00,0.8047,0.80681,0.80456,0.8068,0
2025-07-29 12:00:00,0.80674,0.80758,0.80623,0.80739,0
2025-07-29 13:00:00,0.80747,0.80793,0.80544,0.80546,0
2025-07-29 14:00:00,0.80545,0.8075,0.8052,0.80742,0
2025-07-29 15:00:00,0.80741,0.8076,0.80646,0.80711,0
2025-07-29 16:00:00,0.80711,0.80711,0.8061,0.80645,0
2025-07-29 17:00:00,0.80645,0.80651,0.80523,0.80607,0
2025-07-29 18:00:00,0.80606,0.80634,0.80554,0.80554,0
2025-07-29 19:00:00,0.80554,0.80571,0.80502,0.80565,0
2025-07-29 20:00:00,0.80558,0.80628,0.80552,0.80604,0
2025-07-29 21:00:00,0.80605,0.80611,0.80569,0.80579,0
2025-07-29 22:00:00,0.80577,0.80577,0.80549,0.80566,0
2025-07-29 23:00:00,0.80566,0.80588,0.80547,0.80548,0
2025-07-30 00:00:00,0.80548,0.80548,0.80415,0.80423,0
2025-07-30 01:00:00,0.80423,0.80465,0.80383,0.80445,0
2025-07-30 02:00:00,0.80445,0.80458,0.80415,0.80445,0
2025-07-30 03:00:00,0.80444,0.80487,0.804,0.80478,0
2025-07-30 04:00:00,0.80478,0.80556,0.80477,0.80551,0
