datetime,open,high,low,close,volume
2025-07-28 00:00:00,1.34388,1.34491,1.34362,1.34434,0
2025-07-28 01:00:00,1.34433,1.34528,1.34311,1.34358,0
2025-07-28 02:00:00,1.34359,1.34433,1.34302,1.34393,0
2025-07-28 03:00:00,1.34394,1.3443,1.34346,1.34429,0
2025-07-28 04:00:00,1.34429,1.3445,1.34328,1.34365,0
2025-07-28 05:00:00,1.34364,1.34367,1.34261,1.34272,0
2025-07-28 06:00:00,1.34271,1.34307,1.34068,1.34216,0
2025-07-28 07:00:00,1.34216,1.34316,1.34067,1.3409,0
2025-07-28 08:00:00,1.3409,1.34292,1.34071,1.3421,0
2025-07-28 09:00:00,1.34211,1.34271,1.34115,1.34146,0
2025-07-28 10:00:00,1.34145,1.34218,1.34088,1.34187,0
2025-07-28 11:00:00,1.34187,1.34297,1.34031,1.34271,0
2025-07-28 12:00:00,1.3427,1.34384,1.34222,1.34383,0
2025-07-28 13:00:00,1.3438,1.344,1.34095,1.34158,0
2025-07-28 14:00:00,1.34156,1.34259,1.34093,1.34124,0
2025-07-28 15:00:00,1.34124,1.34138,1.33913,1.33913,0
2025-07-28 16:00:00,1.33913,1.33918,1.33768,1.33788,0
2025-07-28 17:00:00,1.33788,1.33804,1.33574,1.33598,0
2025-07-28 18:00:00,1.33597,1.33603,1.33525,1.3353,0
2025-07-28 19:00:00,1.33537,1.33558,1.33515,1.33549,0
2025-07-28 20:00:00,1.33547,1.33586,1.33526,1.33562,0
2025-07-28 21:00:00,1.33568,1.33623,1.33543,1.33607,0
2025-07-28 22:00:00,1.33607,1.3361,1.33546,1.33609,0
2025-07-28 23:00:00,1.33608,1.33618,1.33558,1.33597,0
2025-07-29 00:00:00,1.33597,1.33599,1.3345,1.33454,0
2025-07-29 01:00:00,1.33455,1.33583,1.33453,1.33497,0
2025-07-29 02:00:00,1.33497,1.33568,1.33495,1.33561,0
2025-07-29 03:00:00,1.33563,1.33576,1.33409,1.33411,0
2025-07-29 04:00:00,1.33411,1.33507,1.33368,1.33497,0
2025-07-29 05:00:00,1.33497,1.33538,1.3344,1.33488,0
2025-07-29 06:00:00,1.33488,1.33538,1.33247,1.3327,0
2025-07-29 07:00:00,1.33269,1.33366,1.33157,1.33331,0
2025-07-29 08:00:00,1.33331,1.33487,1.33288,1.33418,0
2025-07-29 09:00:00,1.33418,1.33589,1.33418,1.33537,0
2025-07-29 10:00:00,1.33538,1.33617,1.33499,1.33504,0
2025-07-29 11:00:00,1.33505,1.33529,1.33272,1.33398,0
2025-07-29 12:00:00,1.33404,1.33435,1.33168,1.33168,0
2025-07-29 13:00:00,1.33157,1.33261,1.3308,1.33261,0
2025-07-29 14:00:00,1.33261,1.3337,1.33099,1.33283,0
2025-07-29 15:00:00,1.33281,1.33438,1.33265,1.33386,0
2025-07-29 16:00:00,1.33385,1.33476,1.33379,1.33388,0
2025-07-29 17:00:00,1.33387,1.33528,1.3337,1.33396,0
2025-07-29 18:00:00,1.33396,1.33558,1.33357,1.33558,0
2025-07-29 19:00:00,1.33558,1.3364,1.33529,1.33577,0
2025-07-29 20:00:00,1.3358,1.33601,1.33486,1.33494,0
2025-07-29 21:00:00,1.33505,1.33563,1.33479,1.33506,0
2025-07-29 22:00:00,1.33506,1.33537,1.33506,1.33526,0
2025-07-29 23:00:00,1.33527,1.33537,1.33496,1.33536,0
2025-07-30 00:00:00,1.33536,1.33665,1.33528,1.33659,0
2025-07-30 01:00:00,1.33658,1.33692,1.33567,1.33571,0
2025-07-30 02:00:00,1.33572,1.33649,1.3355,1.33597,0
2025-07-30 03:00:00,1.33598,1.3369,1.33566,1.33597,0
2025-07-30 04:00:00,1.33597,1.33599,1.33498,1.33509,0
2025-07-30 05:00:00,1.33509,1.33556,1.33472,1.33484,0
2025-07-30 06:00:00,1.33484,1.33654,1.33419,1.33646,0
2025-07-30 07:00:00,1.33646,1.33684,1.3359,1.33611,0
2025-07-30 08:00:00,1.33611,1.3369,1.33588,1.33677,0
2025-07-30 09:00:00,1.33677,1.3382,1.33657,1.33817,0
2025-07-30 10:00:00,1.33815,1.33857,1.33622,1.3364,0
2025-07-30 11:00:00,1.33635,1.33738,1.33575,1.33734,0
2025-07-30 12:00:00,1.33733,1.33796,1.33075,1.3309,0
2025-07-30 13:00:00,1.33092,1.33138,1.32747,1.32819,0
2025-07-30 14:00:00,1.3282,1.32949,1.32791,1.32908,0
2025-07-30 15:00:00,1.32908,1.32918,1.32717,1.32728,0
2025-07-30 16:00:00,1.32729,1.32819,1.32698,1.32818,0
2025-07-30 17:00:00,1.32818,1.32922,1.32802,1.32918,0
2025-07-30 18:00:00,1.32918,1.33127,1.3239,1.3239,0
2025-07-30 19:00:00,1.3239,1.32517,1.32282,1.32441,0
2025-07-30 20:00:00,1.3246,1.32544,1.3236,1.32375,0
2025-07-30 21:00:00,1.32355,1.3259,1.32336,1.32363,0
2025-07-30 22:00:00,1.32363,1.3255,1.32362,1.32539,0
2025-07-30 23:00:00,1.32539,1.32592,1.32493,1.3256,0
2025-07-31 00:00:00,1.32561,1.32577,1.32438,1.3251,0
2025-07-31 01:00:00,1.32513,1.32589,1.3242,1.32573,0
2025-07-31 02:00:00,1.32577,1.3262,1.32524,1.32602,0
2025-07-31 03:00:00,1.32602,1.32632,1.32465,1.32596,0
2025-07-31 04:00:00,1.32596,1.32696,1.32563,1.32694,0
2025-07-31 05:00:00,1.32691,1.32722,1.32643,1.32645,0
2025-07-31 06:00:00,1.32644,1.32819,1.32629,1.32781,0
